Date,Expéditeur,Statut,Bordereau,Type,Nom,Prénom,Adresse,"Code Postal",Ville
"2012-04-08 23:00:00","tmp_toto company","en attente",10092,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-04-08 23:00:00","tmp_toto company","en attente",10592,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-04-08 23:00:00","tmp_toto company","en attente",11092,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-04-08 23:00:00","tmp_toto company","en attente",11592,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-04-08 23:00:00","tmp_toto company","en attente",12092,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-04-08 23:00:00","tmp_toto company","en attente",12594,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-04-08 23:00:00","tmp_toto company","en attente",13092,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-04-08 23:00:00","tmp_toto company","en attente",13593,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-04-03 23:00:00","tmp_toto company","en attente",10090,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-04-03 23:00:00","tmp_toto company","en attente",10590,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-04-03 23:00:00","tmp_toto company","en attente",11091,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-04-03 23:00:00","tmp_toto company","en attente",11591,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-04-03 23:00:00","tmp_toto company","en attente",12089,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-04-03 23:00:00","tmp_toto company","en attente",12591,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-04-03 23:00:00","tmp_toto company","en attente",13091,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-04-03 23:00:00","tmp_toto company","en attente",13591,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-03-29 23:00:00","tmp_toto company","en attente",10089,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-03-29 23:00:00","tmp_toto company","en attente",10591,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-03-29 23:00:00","tmp_toto company","pris en charge",11090,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-03-29 23:00:00","tmp_toto company","en attente",11588,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-03-29 23:00:00","tmp_toto company","en attente",12090,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-03-29 23:00:00","tmp_toto company","en attente",12590,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-03-29 23:00:00","tmp_toto company","en attente",13090,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-03-29 23:00:00","tmp_toto company","en attente",13589,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-03-25 00:00:00","tmp_toto company","en attente",10091,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-03-25 00:00:00","tmp_toto company","en attente",10589,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-03-25 00:00:00","tmp_toto company","en attente",11089,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-03-25 00:00:00","tmp_toto company","en attente",11590,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-03-25 00:00:00","tmp_toto company","en attente",12088,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-03-25 00:00:00","tmp_toto company","en attente",12589,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-03-25 00:00:00","tmp_toto company","en attente",13088,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-03-25 00:00:00","tmp_toto company","en attente",13588,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-03-20 00:00:00","tmp_toto company","en attente",10088,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-03-20 00:00:00","tmp_toto company","en attente",10588,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-03-20 00:00:00","tmp_toto company","en attente",11087,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-03-20 00:00:00","tmp_toto company","en attente",11589,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-03-20 00:00:00","tmp_toto company","pris en charge",12091,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-03-20 00:00:00","tmp_toto company","en attente",12588,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-03-20 00:00:00","tmp_toto company","en attente",13087,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-03-20 00:00:00","tmp_toto company","en attente",13587,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-03-15 00:00:00","tmp_toto company","en attente",10087,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-03-15 00:00:00","tmp_toto company","en attente",10587,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-03-15 00:00:00","tmp_toto company","en attente",11088,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-03-15 00:00:00","tmp_toto company","en attente",11587,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-03-15 00:00:00","tmp_toto company","en attente",12087,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-03-15 00:00:00","tmp_toto company","en attente",12587,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-03-15 00:00:00","tmp_toto company","en attente",13089,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-03-15 00:00:00","tmp_toto company","en attente",13590,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-03-10 00:00:00","tmp_toto company","en attente",10085,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-03-10 00:00:00","tmp_toto company","en attente",10586,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-03-10 00:00:00","tmp_toto company","en attente",11086,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-03-10 00:00:00","tmp_toto company","en attente",11586,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-03-10 00:00:00","tmp_toto company","en attente",12085,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-03-10 00:00:00","tmp_toto company","en attente",12586,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-03-10 00:00:00","tmp_toto company","en attente",13086,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-03-10 00:00:00","tmp_toto company","en attente",13586,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-03-05 00:00:00","tmp_toto company","en attente",10086,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-03-05 00:00:00","tmp_toto company","en attente",10585,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-03-05 00:00:00","tmp_toto company","en attente",11085,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-03-05 00:00:00","tmp_toto company","en attente",11584,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-03-05 00:00:00","tmp_toto company","en attente",12086,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-03-05 00:00:00","tmp_toto company","en attente",12585,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-03-05 00:00:00","tmp_toto company","en attente",13085,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-03-05 00:00:00","tmp_toto company","en attente",13585,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-02-29 00:00:00","tmp_toto company","en attente",10082,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-02-29 00:00:00","tmp_toto company","en attente",10582,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-02-29 00:00:00","tmp_toto company","en attente",11084,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-02-29 00:00:00","tmp_toto company","en attente",11585,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-02-29 00:00:00","tmp_toto company","en attente",12084,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-02-29 00:00:00","tmp_toto company","en attente",12583,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-02-29 00:00:00","tmp_toto company","en attente",13083,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-02-29 00:00:00","tmp_toto company","en attente",13584,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-02-24 00:00:00","tmp_toto company","en attente",10084,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-02-24 00:00:00","tmp_toto company","en attente",10584,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-02-24 00:00:00","tmp_toto company","en attente",11083,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-02-24 00:00:00","tmp_toto company","en attente",11583,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-02-24 00:00:00","tmp_toto company","en attente",12083,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-02-24 00:00:00","tmp_toto company","en attente",12584,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-02-24 00:00:00","tmp_toto company","en attente",13084,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-02-24 00:00:00","tmp_toto company","en attente",13583,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-02-21 00:00:00","tmp_toto company","en attente",12082,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-02-19 00:00:00","tmp_toto company","en attente",10083,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-02-19 00:00:00","tmp_toto company","en attente",10583,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-02-19 00:00:00","tmp_toto company","en attente",11082,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-02-19 00:00:00","tmp_toto company","en attente",11582,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-02-19 00:00:00","tmp_toto company","en attente",12582,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-02-19 00:00:00","tmp_toto company","pris en charge",13082,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-02-19 00:00:00","tmp_toto company","en attente",13582,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-02-14 00:00:00","tmp_toto company","en attente",10081,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-02-14 00:00:00","tmp_toto company","en attente",10579,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-02-14 00:00:00","tmp_toto company","en attente",11081,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-02-14 00:00:00","tmp_toto company","en attente",11579,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-02-14 00:00:00","tmp_toto company","pris en charge",12079,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-02-14 00:00:00","tmp_toto company","en attente",12581,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-02-14 00:00:00","tmp_toto company","en attente",13081,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-02-14 00:00:00","tmp_toto company","en attente",13581,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-02-09 00:00:00","tmp_toto company","en attente",10080,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-02-09 00:00:00","tmp_toto company","en attente",10578,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-02-09 00:00:00","tmp_toto company","en attente",11080,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-02-09 00:00:00","tmp_toto company","en attente",11580,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-02-09 00:00:00","tmp_toto company","en attente",12081,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-02-09 00:00:00","tmp_toto company","en attente",12580,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-02-09 00:00:00","tmp_toto company","en attente",13080,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-02-09 00:00:00","tmp_toto company","en attente",13580,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-02-04 00:00:00","tmp_toto company","en attente",10079,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-02-04 00:00:00","tmp_toto company","pris en charge",10581,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-02-04 00:00:00","tmp_toto company","en attente",11079,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-02-04 00:00:00","tmp_toto company","en attente",11581,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-02-04 00:00:00","tmp_toto company","en attente",12080,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-02-04 00:00:00","tmp_toto company","en attente",12578,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-02-04 00:00:00","tmp_toto company","en attente",13079,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-02-04 00:00:00","tmp_toto company","en attente",13579,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-01-30 00:00:00","tmp_toto company","en attente",10077,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-01-30 00:00:00","tmp_toto company","en attente",10580,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-01-30 00:00:00","tmp_toto company","en attente",11078,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-01-30 00:00:00","tmp_toto company","en attente",11578,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-01-30 00:00:00","tmp_toto company","en attente",12078,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-01-30 00:00:00","tmp_toto company","pris en charge",12579,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-01-30 00:00:00","tmp_toto company","en attente",13078,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-01-30 00:00:00","tmp_toto company","en attente",13578,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-01-25 00:00:00","tmp_toto company","en attente",10078,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-01-25 00:00:00","tmp_toto company","en attente",10575,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-01-25 00:00:00","tmp_toto company","en attente",11077,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-01-25 00:00:00","tmp_toto company","en attente",11577,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-01-25 00:00:00","tmp_toto company","en attente",12077,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-01-25 00:00:00","tmp_toto company","en attente",12577,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-01-25 00:00:00","tmp_toto company","en attente",13077,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
